Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(5.0159, grad_fn=<MeanBackward1>) 0
tensor(13.1496, grad_fn=<MeanBackward1>) 89000
tensor(2.7528, grad_fn=<MeanBackward1>) 89100
tensor(3.3606, grad_fn=<MeanBackward1>) 89200
tensor(2.7050, grad_fn=<MeanBackward1>) 89300
tensor(3.0230, grad_fn=<MeanBackward1>) 89400
tensor(6.6456, grad_fn=<MeanBackward1>) 89500
tensor(2.3241, grad_fn=<MeanBackward1>) 89600
tensor(2.5194, grad_fn=<MeanBackward1>) 89700
tensor(4.0230, grad_fn=<MeanBackward1>) 89800
tensor(1.8985, grad_fn=<MeanBackward1>) 89900
tensor(3.7537, grad_fn=<MeanBackward1>) 90000
tensor(1.9630, grad_fn=<MeanBackward1>) 90100
tensor(4.4003, grad_fn=<MeanBackward1>) 90200
tensor(2.8616, grad_fn=<MeanBackward1>) 90300
tensor(2.9087, grad_fn=<MeanBackward1>) 90400
tensor(5.8156, grad_fn=<MeanBackward1>) 90500
tensor(3.2498, grad_fn=<MeanBackward1>) 90600
tensor(2.8548, grad_fn=<MeanBackward1>) 90700
tensor(6.5609, grad_fn=<MeanBackward1>) 90800
tensor(3.3282, grad_fn=<MeanBackward1>) 90900
tensor(4.5436, grad_fn=<MeanBackward1>) 91000
tensor(5.9989, grad_fn=<MeanBackward1>) 91100
tensor(3.0072, grad_fn=<MeanBackward1>) 91200
tensor(1.9210, grad_fn=<MeanBackward1>) 91300
tensor(1.8136, grad_fn=<MeanBackward1>) 91400
tensor(2.8344, grad_fn=<MeanBackward1>) 91500
tensor(5.5843, grad_fn=<MeanBackward1>) 91600
tensor(2.6305, grad_fn=<MeanBackward1>) 91700
tensor(2.5823, grad_fn=<MeanBackward1>) 91800
tensor(6.9815, grad_fn=<MeanBackward1>) 91900
tensor(3.4121, grad_fn=<MeanBackward1>) 92000
tensor(2.6660, grad_fn=<MeanBackward1>) 92100
tensor(4.2925, grad_fn=<MeanBackward1>) 92200
tensor(3.9941, grad_fn=<MeanBackward1>) 92300
tensor(2.5227, grad_fn=<MeanBackward1>) 92400
tensor(2.4123, grad_fn=<MeanBackward1>) 92500
tensor(2.2560, grad_fn=<MeanBackward1>) 92600
tensor(3.1697, grad_fn=<MeanBackward1>) 92700
tensor(17.8389, grad_fn=<MeanBackward1>) 92800
tensor(3.9797, grad_fn=<MeanBackward1>) 92900
tensor(2.1263, grad_fn=<MeanBackward1>) 93000
tensor(4.6790, grad_fn=<MeanBackward1>) 93100
tensor(3.6604, grad_fn=<MeanBackward1>) 93200
tensor(3.3713, grad_fn=<MeanBackward1>) 93300
tensor(8.8889, grad_fn=<MeanBackward1>) 93400
tensor(1.6044, grad_fn=<MeanBackward1>) 93500
tensor(2.4353, grad_fn=<MeanBackward1>) 93600
tensor(3.9782, grad_fn=<MeanBackward1>) 93700
tensor(3.3837, grad_fn=<MeanBackward1>) 93800
tensor(4.6872, grad_fn=<MeanBackward1>) 93900
tensor(2.5336, grad_fn=<MeanBackward1>) 94000
tensor(2.6801, grad_fn=<MeanBackward1>) 94100
tensor(4.0333, grad_fn=<MeanBackward1>) 94200
tensor(2.1677, grad_fn=<MeanBackward1>) 94300
tensor(3.0454, grad_fn=<MeanBackward1>) 94400
tensor(2.5417, grad_fn=<MeanBackward1>) 94500
tensor(2.1945, grad_fn=<MeanBackward1>) 94600
tensor(2.8433, grad_fn=<MeanBackward1>) 94700
tensor(3.7063, grad_fn=<MeanBackward1>) 94800
tensor(2.8016, grad_fn=<MeanBackward1>) 94900
tensor(3.4763, grad_fn=<MeanBackward1>) 95000
tensor(2.0951, grad_fn=<MeanBackward1>) 95100
tensor(3.7210, grad_fn=<MeanBackward1>) 95200
tensor(2.4693, grad_fn=<MeanBackward1>) 95300
tensor(2.3965, grad_fn=<MeanBackward1>) 95400
tensor(2.3622, grad_fn=<MeanBackward1>) 95500
tensor(3.0942, grad_fn=<MeanBackward1>) 95600
tensor(2.8395, grad_fn=<MeanBackward1>) 95700
tensor(1.8734, grad_fn=<MeanBackward1>) 95800
tensor(1.8915, grad_fn=<MeanBackward1>) 95900
tensor(3.2578, grad_fn=<MeanBackward1>) 96000
tensor(1.9815, grad_fn=<MeanBackward1>) 96100
tensor(2.3332, grad_fn=<MeanBackward1>) 96200
tensor(2.4181, grad_fn=<MeanBackward1>) 96300
tensor(3.5082, grad_fn=<MeanBackward1>) 96400
tensor(2.8891, grad_fn=<MeanBackward1>) 96500
tensor(2.3111, grad_fn=<MeanBackward1>) 96600
tensor(2.4106, grad_fn=<MeanBackward1>) 96700
tensor(2.8426, grad_fn=<MeanBackward1>) 96800
tensor(1.7041, grad_fn=<MeanBackward1>) 96900
tensor(16.3740, grad_fn=<MeanBackward1>) 97000
tensor(1.5643, grad_fn=<MeanBackward1>) 97100
tensor(2.3147, grad_fn=<MeanBackward1>) 97200
tensor(1.6735, grad_fn=<MeanBackward1>) 97300
tensor(2.3281, grad_fn=<MeanBackward1>) 97400
tensor(3.1265, grad_fn=<MeanBackward1>) 97500
tensor(3.5756, grad_fn=<MeanBackward1>) 97600
tensor(1.9375, grad_fn=<MeanBackward1>) 97700
tensor(3.5034, grad_fn=<MeanBackward1>) 97800
tensor(2.3053, grad_fn=<MeanBackward1>) 97900
tensor(2.3073, grad_fn=<MeanBackward1>) 98000
tensor(5.3306, grad_fn=<MeanBackward1>) 98100
tensor(2.3037, grad_fn=<MeanBackward1>) 98200
tensor(3.6735, grad_fn=<MeanBackward1>) 98300
tensor(6.2716, grad_fn=<MeanBackward1>) 98400
tensor(5.6549, grad_fn=<MeanBackward1>) 98500
tensor(2.0404, grad_fn=<MeanBackward1>) 98600
tensor(3.9909, grad_fn=<MeanBackward1>) 98700
tensor(5.8777, grad_fn=<MeanBackward1>) 98800
tensor(4.2122, grad_fn=<MeanBackward1>) 98900
tensor(2.0876, grad_fn=<MeanBackward1>) 99000
tensor(2.5705, grad_fn=<MeanBackward1>) 99100
tensor(1.8208, grad_fn=<MeanBackward1>) 99200
tensor(2.8300, grad_fn=<MeanBackward1>) 99300
tensor(2.4847, grad_fn=<MeanBackward1>) 99400
tensor(1.5702, grad_fn=<MeanBackward1>) 99500
tensor(1.8447, grad_fn=<MeanBackward1>) 99600
tensor(2.5207, grad_fn=<MeanBackward1>) 99700
tensor(2.0854, grad_fn=<MeanBackward1>) 99800
tensor(3.4634, grad_fn=<MeanBackward1>) 99900
tensor(2.1775, grad_fn=<MeanBackward1>) 100000
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=2, bias=True)
)
tensor(2.3961, grad_fn=<MeanBackward1>) 0
tensor(3.0901, grad_fn=<MeanBackward1>) 100
tensor(1.2929, grad_fn=<MeanBackward1>) 200
tensor(1.8626, grad_fn=<MeanBackward1>) 300
tensor(1.0376, grad_fn=<MeanBackward1>) 400
tensor(2.8895, grad_fn=<MeanBackward1>) 500
tensor(2.0281, grad_fn=<MeanBackward1>) 600
tensor(6.9070, grad_fn=<MeanBackward1>) 700
tensor(4.1393, grad_fn=<MeanBackward1>) 800
tensor(3.0306, grad_fn=<MeanBackward1>) 900
tensor(1.1496, grad_fn=<MeanBackward1>) 1000
tensor(1.2912, grad_fn=<MeanBackward1>) 1100
tensor(1.6640, grad_fn=<MeanBackward1>) 1200
tensor(1.3969, grad_fn=<MeanBackward1>) 1300
tensor(1.3327, grad_fn=<MeanBackward1>) 1400
tensor(1.8524, grad_fn=<MeanBackward1>) 1500
tensor(2.8390, grad_fn=<MeanBackward1>) 1600
tensor(2.0645, grad_fn=<MeanBackward1>) 1700
tensor(5.2120, grad_fn=<MeanBackward1>) 1800
tensor(1.2929, grad_fn=<MeanBackward1>) 1900
tensor(1.2887, grad_fn=<MeanBackward1>) 2000
tensor(2.4558, grad_fn=<MeanBackward1>) 2100
tensor(3.3499, grad_fn=<MeanBackward1>) 2200
tensor(3.0355, grad_fn=<MeanBackward1>) 2300
tensor(0.8976, grad_fn=<MeanBackward1>) 2400
tensor(2.8776, grad_fn=<MeanBackward1>) 2500
tensor(1.1462, grad_fn=<MeanBackward1>) 2600
tensor(1.5333, grad_fn=<MeanBackward1>) 2700
tensor(1.6040, grad_fn=<MeanBackward1>) 2800
tensor(1.6050, grad_fn=<MeanBackward1>) 2900
tensor(4.3033, grad_fn=<MeanBackward1>) 3000
tensor(0.9590, grad_fn=<MeanBackward1>) 3100
tensor(0.9215, grad_fn=<MeanBackward1>) 3200
tensor(1.1460, grad_fn=<MeanBackward1>) 3300
tensor(1.0006, grad_fn=<MeanBackward1>) 3400
tensor(1.2671, grad_fn=<MeanBackward1>) 3500
tensor(1.2704, grad_fn=<MeanBackward1>) 3600
tensor(1.6054, grad_fn=<MeanBackward1>) 3700
tensor(3.5619, grad_fn=<MeanBackward1>) 3800
tensor(2.2457, grad_fn=<MeanBackward1>) 3900
tensor(1.0171, grad_fn=<MeanBackward1>) 4000
tensor(1.5779, grad_fn=<MeanBackward1>) 4100
tensor(1.6422, grad_fn=<MeanBackward1>) 4200
tensor(1.5365, grad_fn=<MeanBackward1>) 4300
tensor(1.6129, grad_fn=<MeanBackward1>) 4400
tensor(5.7935, grad_fn=<MeanBackward1>) 4500
tensor(1.0307, grad_fn=<MeanBackward1>) 4600
tensor(1.4663, grad_fn=<MeanBackward1>) 4700
tensor(1.4354, grad_fn=<MeanBackward1>) 4800
tensor(2.1970, grad_fn=<MeanBackward1>) 4900
tensor(1.5972, grad_fn=<MeanBackward1>) 5000
tensor(0.9797, grad_fn=<MeanBackward1>) 5100
tensor(1.3153, grad_fn=<MeanBackward1>) 5200
tensor(2.4129, grad_fn=<MeanBackward1>) 5300
tensor(3.4221, grad_fn=<MeanBackward1>) 5400
tensor(3.3057, grad_fn=<MeanBackward1>) 5500
tensor(1.4138, grad_fn=<MeanBackward1>) 5600
tensor(1.3325, grad_fn=<MeanBackward1>) 5700
tensor(1.3539, grad_fn=<MeanBackward1>) 5800
tensor(1.5172, grad_fn=<MeanBackward1>) 5900
tensor(2.5716, grad_fn=<MeanBackward1>) 6000
tensor(1.3436, grad_fn=<MeanBackward1>) 6100
tensor(1.5814, grad_fn=<MeanBackward1>) 6200
tensor(1.0600, grad_fn=<MeanBackward1>) 6300
tensor(1.5789, grad_fn=<MeanBackward1>) 6400
tensor(1.4182, grad_fn=<MeanBackward1>) 6500
tensor(5.0420, grad_fn=<MeanBackward1>) 6600
tensor(1.7299, grad_fn=<MeanBackward1>) 6700
tensor(1.1424, grad_fn=<MeanBackward1>) 6800
tensor(1.0203, grad_fn=<MeanBackward1>) 6900
tensor(1.1301, grad_fn=<MeanBackward1>) 7000
tensor(0.9698, grad_fn=<MeanBackward1>) 7100
tensor(2.7286, grad_fn=<MeanBackward1>) 7200
tensor(8.2409, grad_fn=<MeanBackward1>) 7300
tensor(2.5558, grad_fn=<MeanBackward1>) 7400
tensor(3.1089, grad_fn=<MeanBackward1>) 7500
tensor(1.1706, grad_fn=<MeanBackward1>) 7600
tensor(2.3964, grad_fn=<MeanBackward1>) 7700
tensor(1.3268, grad_fn=<MeanBackward1>) 7800
tensor(6.3198, grad_fn=<MeanBackward1>) 7900
tensor(1.4015, grad_fn=<MeanBackward1>) 8000
tensor(1.3705, grad_fn=<MeanBackward1>) 8100
tensor(1.0633, grad_fn=<MeanBackward1>) 8200
tensor(1.1358, grad_fn=<MeanBackward1>) 8300
tensor(1.6293, grad_fn=<MeanBackward1>) 8400
tensor(1.1162, grad_fn=<MeanBackward1>) 8500
tensor(1.6460, grad_fn=<MeanBackward1>) 8600
tensor(1.1179, grad_fn=<MeanBackward1>) 8700
tensor(1.8331, grad_fn=<MeanBackward1>) 8800
tensor(0.9692, grad_fn=<MeanBackward1>) 8900
tensor(2.0953, grad_fn=<MeanBackward1>) 9000
tensor(1.1119, grad_fn=<MeanBackward1>) 9100
tensor(1.3544, grad_fn=<MeanBackward1>) 9200
tensor(1.0118, grad_fn=<MeanBackward1>) 9300
tensor(1.1119, grad_fn=<MeanBackward1>) 9400
tensor(1.8397, grad_fn=<MeanBackward1>) 9500
tensor(1.3547, grad_fn=<MeanBackward1>) 9600
tensor(0.7925, grad_fn=<MeanBackward1>) 9700
tensor(1.5330, grad_fn=<MeanBackward1>) 9800
tensor(2.3143, grad_fn=<MeanBackward1>) 9900
tensor(1.3214, grad_fn=<MeanBackward1>) 10000
tensor(2.8044, grad_fn=<MeanBackward1>) 10100
tensor(1.1117, grad_fn=<MeanBackward1>) 10200
tensor(0.8734, grad_fn=<MeanBackward1>) 10300
tensor(1.7774, grad_fn=<MeanBackward1>) 10400
tensor(3.9358, grad_fn=<MeanBackward1>) 10500
tensor(1.1182, grad_fn=<MeanBackward1>) 10600
tensor(1.0142, grad_fn=<MeanBackward1>) 10700
tensor(0.7463, grad_fn=<MeanBackward1>) 10800
tensor(1.1197, grad_fn=<MeanBackward1>) 10900
tensor(1.1603, grad_fn=<MeanBackward1>) 11000
tensor(8.2188, grad_fn=<MeanBackward1>) 11100
tensor(2.5765, grad_fn=<MeanBackward1>) 11200
tensor(0.9519, grad_fn=<MeanBackward1>) 11300
tensor(2.7914, grad_fn=<MeanBackward1>) 11400
tensor(1.1664, grad_fn=<MeanBackward1>) 11500
tensor(1.5451, grad_fn=<MeanBackward1>) 11600
tensor(1.2880, grad_fn=<MeanBackward1>) 11700
tensor(1.4181, grad_fn=<MeanBackward1>) 11800
tensor(1.1365, grad_fn=<MeanBackward1>) 11900
tensor(1.4784, grad_fn=<MeanBackward1>) 12000
tensor(1.2231, grad_fn=<MeanBackward1>) 12100
tensor(1.2360, grad_fn=<MeanBackward1>) 12200
tensor(2.7620, grad_fn=<MeanBackward1>) 12300
tensor(0.9161, grad_fn=<MeanBackward1>) 12400
tensor(1.3419, grad_fn=<MeanBackward1>) 12500
tensor(4.4068, grad_fn=<MeanBackward1>) 12600
tensor(1.2892, grad_fn=<MeanBackward1>) 12700
tensor(3.2806, grad_fn=<MeanBackward1>) 12800
tensor(1.4867, grad_fn=<MeanBackward1>) 12900
tensor(1.5660, grad_fn=<MeanBackward1>) 13000
tensor(2.0088, grad_fn=<MeanBackward1>) 13100
tensor(0.8261, grad_fn=<MeanBackward1>) 13200
tensor(1.3612, grad_fn=<MeanBackward1>) 13300
tensor(1.1858, grad_fn=<MeanBackward1>) 13400
tensor(0.9809, grad_fn=<MeanBackward1>) 13500
tensor(1.2145, grad_fn=<MeanBackward1>) 13600
tensor(1.6310, grad_fn=<MeanBackward1>) 13700
tensor(0.9301, grad_fn=<MeanBackward1>) 13800
tensor(1.2570, grad_fn=<MeanBackward1>) 13900
tensor(1.0212, grad_fn=<MeanBackward1>) 14000
tensor(1.0249, grad_fn=<MeanBackward1>) 14100
tensor(1.3748, grad_fn=<MeanBackward1>) 14200
tensor(3.6037, grad_fn=<MeanBackward1>) 14300
tensor(5.8136, grad_fn=<MeanBackward1>) 14400
tensor(1.0663, grad_fn=<MeanBackward1>) 14500
tensor(1.2974, grad_fn=<MeanBackward1>) 14600
tensor(1.3740, grad_fn=<MeanBackward1>) 14700
tensor(0.9978, grad_fn=<MeanBackward1>) 14800
tensor(1.4658, grad_fn=<MeanBackward1>) 14900
tensor(0.7974, grad_fn=<MeanBackward1>) 15000
tensor(0.9932, grad_fn=<MeanBackward1>) 15100
tensor(1.0133, grad_fn=<MeanBackward1>) 15200
tensor(1.3640, grad_fn=<MeanBackward1>) 15300
tensor(3.0026, grad_fn=<MeanBackward1>) 15400
tensor(1.6925, grad_fn=<MeanBackward1>) 15500
tensor(1.4974, grad_fn=<MeanBackward1>) 15600
tensor(1.3241, grad_fn=<MeanBackward1>) 15700
tensor(1.5419, grad_fn=<MeanBackward1>) 15800
tensor(1.6628, grad_fn=<MeanBackward1>) 15900
tensor(1.5333, grad_fn=<MeanBackward1>) 16000
tensor(1.0762, grad_fn=<MeanBackward1>) 16100
tensor(1.0809, grad_fn=<MeanBackward1>) 16200
tensor(1.0353, grad_fn=<MeanBackward1>) 16300
tensor(0.8813, grad_fn=<MeanBackward1>) 16400
tensor(0.9881, grad_fn=<MeanBackward1>) 16500
tensor(1.6401, grad_fn=<MeanBackward1>) 16600
tensor(1.3927, grad_fn=<MeanBackward1>) 16700
tensor(1.9152, grad_fn=<MeanBackward1>) 16800
tensor(1.4908, grad_fn=<MeanBackward1>) 16900
tensor(0.8476, grad_fn=<MeanBackward1>) 17000
tensor(1.3176, grad_fn=<MeanBackward1>) 17100
tensor(0.9397, grad_fn=<MeanBackward1>) 17200
tensor(1.6625, grad_fn=<MeanBackward1>) 17300
tensor(0.8768, grad_fn=<MeanBackward1>) 17400
tensor(0.6644, grad_fn=<MeanBackward1>) 17500
tensor(0.8245, grad_fn=<MeanBackward1>) 17600
tensor(1.8904, grad_fn=<MeanBackward1>) 17700
tensor(0.8521, grad_fn=<MeanBackward1>) 17800
tensor(2.7959, grad_fn=<MeanBackward1>) 17900
tensor(1.0284, grad_fn=<MeanBackward1>) 18000
tensor(1.0225, grad_fn=<MeanBackward1>) 18100
tensor(2.1275, grad_fn=<MeanBackward1>) 18200
tensor(1.4318, grad_fn=<MeanBackward1>) 18300
tensor(1.1790, grad_fn=<MeanBackward1>) 18400
tensor(8.2223, grad_fn=<MeanBackward1>) 18500
tensor(1.4831, grad_fn=<MeanBackward1>) 18600
tensor(1.2919, grad_fn=<MeanBackward1>) 18700
tensor(1.8524, grad_fn=<MeanBackward1>) 18800
tensor(1.9579, grad_fn=<MeanBackward1>) 18900
tensor(1.1875, grad_fn=<MeanBackward1>) 19000
tensor(0.9664, grad_fn=<MeanBackward1>) 19100
tensor(0.8909, grad_fn=<MeanBackward1>) 19200
tensor(1.9229, grad_fn=<MeanBackward1>) 19300
tensor(2.3637, grad_fn=<MeanBackward1>) 19400
tensor(1.4348, grad_fn=<MeanBackward1>) 19500
tensor(1.9537, grad_fn=<MeanBackward1>) 19600
tensor(1.0520, grad_fn=<MeanBackward1>) 19700
tensor(1.3532, grad_fn=<MeanBackward1>) 19800
tensor(0.9609, grad_fn=<MeanBackward1>) 19900
tensor(2.5256, grad_fn=<MeanBackward1>) 20000
tensor(1.1114, grad_fn=<MeanBackward1>) 20100
tensor(0.9681, grad_fn=<MeanBackward1>) 20200
tensor(2.0085, grad_fn=<MeanBackward1>) 20300
tensor(0.8587, grad_fn=<MeanBackward1>) 20400
tensor(1.0601, grad_fn=<MeanBackward1>) 20500
tensor(1.5061, grad_fn=<MeanBackward1>) 20600
tensor(1.2370, grad_fn=<MeanBackward1>) 20700
tensor(1.1829, grad_fn=<MeanBackward1>) 20800
tensor(1.8123, grad_fn=<MeanBackward1>) 20900
tensor(0.9760, grad_fn=<MeanBackward1>) 21000
tensor(1.2461, grad_fn=<MeanBackward1>) 21100
tensor(2.1233, grad_fn=<MeanBackward1>) 21200
tensor(2.6368, grad_fn=<MeanBackward1>) 21300
tensor(1.3584, grad_fn=<MeanBackward1>) 21400
tensor(1.1168, grad_fn=<MeanBackward1>) 21500
tensor(0.8924, grad_fn=<MeanBackward1>) 21600
tensor(1.2480, grad_fn=<MeanBackward1>) 21700
tensor(0.8570, grad_fn=<MeanBackward1>) 21800
tensor(1.1723, grad_fn=<MeanBackward1>) 21900
tensor(3.1209, grad_fn=<MeanBackward1>) 22000
tensor(1.5939, grad_fn=<MeanBackward1>) 22100
tensor(2.4305, grad_fn=<MeanBackward1>) 22200
tensor(0.9714, grad_fn=<MeanBackward1>) 22300
tensor(3.6399, grad_fn=<MeanBackward1>) 22400
tensor(0.9827, grad_fn=<MeanBackward1>) 22500
tensor(4.6955, grad_fn=<MeanBackward1>) 22600
tensor(1.1644, grad_fn=<MeanBackward1>) 22700
tensor(3.4927, grad_fn=<MeanBackward1>) 22800
tensor(1.0983, grad_fn=<MeanBackward1>) 22900
tensor(0.9528, grad_fn=<MeanBackward1>) 23000
tensor(0.7992, grad_fn=<MeanBackward1>) 23100
tensor(4.2439, grad_fn=<MeanBackward1>) 23200
tensor(8.1621, grad_fn=<MeanBackward1>) 23300
tensor(0.6626, grad_fn=<MeanBackward1>) 23400
tensor(2.4512, grad_fn=<MeanBackward1>) 23500
tensor(1.2909, grad_fn=<MeanBackward1>) 23600
tensor(1.4571, grad_fn=<MeanBackward1>) 23700
tensor(1.3061, grad_fn=<MeanBackward1>) 23800
tensor(0.9116, grad_fn=<MeanBackward1>) 23900
tensor(1.7951, grad_fn=<MeanBackward1>) 24000
tensor(3.8179, grad_fn=<MeanBackward1>) 24100
tensor(4.4920, grad_fn=<MeanBackward1>) 24200
tensor(2.6940, grad_fn=<MeanBackward1>) 24300
tensor(0.9939, grad_fn=<MeanBackward1>) 24400
tensor(0.9513, grad_fn=<MeanBackward1>) 24500
tensor(1.6756, grad_fn=<MeanBackward1>) 24600
tensor(1.1683, grad_fn=<MeanBackward1>) 24700
tensor(1.2137, grad_fn=<MeanBackward1>) 24800
tensor(1.1368, grad_fn=<MeanBackward1>) 24900
tensor(1.5418, grad_fn=<MeanBackward1>) 25000
tensor(1.1652, grad_fn=<MeanBackward1>) 25100
tensor(1.2088, grad_fn=<MeanBackward1>) 25200
tensor(0.9680, grad_fn=<MeanBackward1>) 25300
tensor(1.6063, grad_fn=<MeanBackward1>) 25400
tensor(1.2250, grad_fn=<MeanBackward1>) 25500
tensor(2.7419, grad_fn=<MeanBackward1>) 25600
tensor(1.0800, grad_fn=<MeanBackward1>) 25700
tensor(4.5662, grad_fn=<MeanBackward1>) 25800
tensor(0.9848, grad_fn=<MeanBackward1>) 25900
tensor(1.1074, grad_fn=<MeanBackward1>) 26000
tensor(0.7413, grad_fn=<MeanBackward1>) 26100
tensor(3.2636, grad_fn=<MeanBackward1>) 26200
tensor(1.0387, grad_fn=<MeanBackward1>) 26300
tensor(2.4762, grad_fn=<MeanBackward1>) 26400
tensor(1.4657, grad_fn=<MeanBackward1>) 26500
tensor(1.2384, grad_fn=<MeanBackward1>) 26600
tensor(1.5936, grad_fn=<MeanBackward1>) 26700
tensor(1.1243, grad_fn=<MeanBackward1>) 26800
tensor(1.2537, grad_fn=<MeanBackward1>) 26900
tensor(3.6636, grad_fn=<MeanBackward1>) 27000
tensor(2.9831, grad_fn=<MeanBackward1>) 27100
tensor(1.8124, grad_fn=<MeanBackward1>) 27200
tensor(2.2528, grad_fn=<MeanBackward1>) 27300
tensor(1.1440, grad_fn=<MeanBackward1>) 27400
tensor(3.5565, grad_fn=<MeanBackward1>) 27500
tensor(2.3554, grad_fn=<MeanBackward1>) 27600
tensor(3.4192, grad_fn=<MeanBackward1>) 27700
tensor(8.4991, grad_fn=<MeanBackward1>) 27800
tensor(0.7872, grad_fn=<MeanBackward1>) 27900
tensor(1.2891, grad_fn=<MeanBackward1>) 28000
tensor(2.2066, grad_fn=<MeanBackward1>) 28100
tensor(3.2217, grad_fn=<MeanBackward1>) 28200
tensor(2.8482, grad_fn=<MeanBackward1>) 28300
tensor(1.2506, grad_fn=<MeanBackward1>) 28400
tensor(2.4016, grad_fn=<MeanBackward1>) 28500
tensor(2.3234, grad_fn=<MeanBackward1>) 28600
tensor(1.0367, grad_fn=<MeanBackward1>) 28700
tensor(1.2301, grad_fn=<MeanBackward1>) 28800
tensor(1.4747, grad_fn=<MeanBackward1>) 28900
tensor(1.1733, grad_fn=<MeanBackward1>) 29000
tensor(0.7882, grad_fn=<MeanBackward1>) 29100
tensor(1.2014, grad_fn=<MeanBackward1>) 29200
tensor(1.4457, grad_fn=<MeanBackward1>) 29300
tensor(4.6780, grad_fn=<MeanBackward1>) 29400
tensor(2.0774, grad_fn=<MeanBackward1>) 29500
tensor(1.0043, grad_fn=<MeanBackward1>) 29600
tensor(1.2809, grad_fn=<MeanBackward1>) 29700
tensor(2.8279, grad_fn=<MeanBackward1>) 29800
tensor(1.0869, grad_fn=<MeanBackward1>) 29900
tensor(2.0738, grad_fn=<MeanBackward1>) 30000
tensor(1.9195, grad_fn=<MeanBackward1>) 30100
tensor(3.8930, grad_fn=<MeanBackward1>) 30200
tensor(0.9403, grad_fn=<MeanBackward1>) 30300
tensor(2.7677, grad_fn=<MeanBackward1>) 30400
tensor(1.7138, grad_fn=<MeanBackward1>) 30500
tensor(1.1716, grad_fn=<MeanBackward1>) 30600
tensor(1.4739, grad_fn=<MeanBackward1>) 30700
tensor(1.3267, grad_fn=<MeanBackward1>) 30800
tensor(1.4899, grad_fn=<MeanBackward1>) 30900
tensor(1.0049, grad_fn=<MeanBackward1>) 31000
tensor(0.9211, grad_fn=<MeanBackward1>) 31100
tensor(1.3406, grad_fn=<MeanBackward1>) 31200
tensor(0.8857, grad_fn=<MeanBackward1>) 31300
tensor(1.1676, grad_fn=<MeanBackward1>) 31400
tensor(0.8524, grad_fn=<MeanBackward1>) 31500
tensor(1.3391, grad_fn=<MeanBackward1>) 31600
tensor(1.5791, grad_fn=<MeanBackward1>) 31700
tensor(1.2025, grad_fn=<MeanBackward1>) 31800
tensor(1.1757, grad_fn=<MeanBackward1>) 31900
tensor(1.2077, grad_fn=<MeanBackward1>) 32000
tensor(3.1291, grad_fn=<MeanBackward1>) 32100
tensor(1.4322, grad_fn=<MeanBackward1>) 32200
tensor(1.0655, grad_fn=<MeanBackward1>) 32300
tensor(1.8973, grad_fn=<MeanBackward1>) 32400
tensor(1.3184, grad_fn=<MeanBackward1>) 32500
tensor(1.2799, grad_fn=<MeanBackward1>) 32600
tensor(1.7209, grad_fn=<MeanBackward1>) 32700
tensor(1.3543, grad_fn=<MeanBackward1>) 32800
tensor(1.3265, grad_fn=<MeanBackward1>) 32900
tensor(1.6789, grad_fn=<MeanBackward1>) 33000
tensor(3.2323, grad_fn=<MeanBackward1>) 33100
tensor(1.3178, grad_fn=<MeanBackward1>) 33200
tensor(2.8654, grad_fn=<MeanBackward1>) 33300
tensor(0.9278, grad_fn=<MeanBackward1>) 33400
tensor(0.8827, grad_fn=<MeanBackward1>) 33500
tensor(1.0038, grad_fn=<MeanBackward1>) 33600
tensor(1.9084, grad_fn=<MeanBackward1>) 33700
tensor(1.2141, grad_fn=<MeanBackward1>) 33800
tensor(0.9615, grad_fn=<MeanBackward1>) 33900
tensor(2.4211, grad_fn=<MeanBackward1>) 34000
tensor(1.4650, grad_fn=<MeanBackward1>) 34100
tensor(0.8803, grad_fn=<MeanBackward1>) 34200
tensor(1.0855, grad_fn=<MeanBackward1>) 34300
tensor(0.9908, grad_fn=<MeanBackward1>) 34400
tensor(0.7940, grad_fn=<MeanBackward1>) 34500
tensor(1.5182, grad_fn=<MeanBackward1>) 34600
tensor(0.8714, grad_fn=<MeanBackward1>) 34700
tensor(1.4561, grad_fn=<MeanBackward1>) 34800
tensor(1.1201, grad_fn=<MeanBackward1>) 34900
tensor(1.0876, grad_fn=<MeanBackward1>) 35000
