Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(2.0018, grad_fn=<MeanBackward1>) 0
tensor(1.4838, grad_fn=<MeanBackward1>) 44200
tensor(1.2546, grad_fn=<MeanBackward1>) 44300
tensor(0.7207, grad_fn=<MeanBackward1>) 44400
tensor(1.0483, grad_fn=<MeanBackward1>) 44500
tensor(1.3732, grad_fn=<MeanBackward1>) 44600
tensor(0.8509, grad_fn=<MeanBackward1>) 44700
tensor(1.3781, grad_fn=<MeanBackward1>) 44800
tensor(1.2828, grad_fn=<MeanBackward1>) 44900
tensor(1.4095, grad_fn=<MeanBackward1>) 45000
tensor(1.4513, grad_fn=<MeanBackward1>) 45100
tensor(1.0055, grad_fn=<MeanBackward1>) 45200
tensor(0.7286, grad_fn=<MeanBackward1>) 45300
tensor(1.6304, grad_fn=<MeanBackward1>) 45400
tensor(2.6395, grad_fn=<MeanBackward1>) 45500
tensor(2.4989, grad_fn=<MeanBackward1>) 45600
tensor(3.2184, grad_fn=<MeanBackward1>) 45700
tensor(1.4840, grad_fn=<MeanBackward1>) 45800
tensor(2.1162, grad_fn=<MeanBackward1>) 45900
tensor(1.2425, grad_fn=<MeanBackward1>) 46000
tensor(0.7498, grad_fn=<MeanBackward1>) 46100
tensor(1.3819, grad_fn=<MeanBackward1>) 46200
tensor(3.0867, grad_fn=<MeanBackward1>) 46300
tensor(1.6286, grad_fn=<MeanBackward1>) 46400
tensor(3.1783, grad_fn=<MeanBackward1>) 46500
tensor(1.5311, grad_fn=<MeanBackward1>) 46600
tensor(1.2986, grad_fn=<MeanBackward1>) 46700
tensor(2.0080, grad_fn=<MeanBackward1>) 46800
tensor(0.7086, grad_fn=<MeanBackward1>) 46900
tensor(1.8922, grad_fn=<MeanBackward1>) 47000
tensor(1.3542, grad_fn=<MeanBackward1>) 47100
tensor(0.9823, grad_fn=<MeanBackward1>) 47200
tensor(0.9932, grad_fn=<MeanBackward1>) 47300
tensor(1.9529, grad_fn=<MeanBackward1>) 47400
tensor(1.0112, grad_fn=<MeanBackward1>) 47500
tensor(1.1690, grad_fn=<MeanBackward1>) 47600
tensor(1.1023, grad_fn=<MeanBackward1>) 47700
tensor(0.9318, grad_fn=<MeanBackward1>) 47800
tensor(1.0588, grad_fn=<MeanBackward1>) 47900
tensor(1.0369, grad_fn=<MeanBackward1>) 48000
tensor(3.0572, grad_fn=<MeanBackward1>) 48100
tensor(1.1026, grad_fn=<MeanBackward1>) 48200
tensor(4.1754, grad_fn=<MeanBackward1>) 48300
tensor(1.1757, grad_fn=<MeanBackward1>) 48400
tensor(1.1527, grad_fn=<MeanBackward1>) 48500
tensor(1.7862, grad_fn=<MeanBackward1>) 48600
tensor(1.7584, grad_fn=<MeanBackward1>) 48700
tensor(2.7045, grad_fn=<MeanBackward1>) 48800
tensor(2.8210, grad_fn=<MeanBackward1>) 48900
tensor(0.8910, grad_fn=<MeanBackward1>) 49000
tensor(1.3434, grad_fn=<MeanBackward1>) 49100
tensor(0.8747, grad_fn=<MeanBackward1>) 49200
tensor(0.8535, grad_fn=<MeanBackward1>) 49300
tensor(2.0822, grad_fn=<MeanBackward1>) 49400
tensor(1.0279, grad_fn=<MeanBackward1>) 49500
tensor(1.3525, grad_fn=<MeanBackward1>) 49600
tensor(8.8875, grad_fn=<MeanBackward1>) 49700
tensor(1.1438, grad_fn=<MeanBackward1>) 49800
tensor(1.1866, grad_fn=<MeanBackward1>) 49900
tensor(1.7972, grad_fn=<MeanBackward1>) 50000
tensor(1.3028, grad_fn=<MeanBackward1>) 50100
tensor(1.6943, grad_fn=<MeanBackward1>) 50200
tensor(1.4855, grad_fn=<MeanBackward1>) 50300
tensor(0.8532, grad_fn=<MeanBackward1>) 50400
tensor(2.6446, grad_fn=<MeanBackward1>) 50500
tensor(1.4796, grad_fn=<MeanBackward1>) 50600
tensor(3.9708, grad_fn=<MeanBackward1>) 50700
tensor(1.1285, grad_fn=<MeanBackward1>) 50800
tensor(0.7904, grad_fn=<MeanBackward1>) 50900
tensor(1.7406, grad_fn=<MeanBackward1>) 51000
tensor(1.5395, grad_fn=<MeanBackward1>) 51100
tensor(1.7125, grad_fn=<MeanBackward1>) 51200
tensor(1.6509, grad_fn=<MeanBackward1>) 51300
tensor(1.6167, grad_fn=<MeanBackward1>) 51400
tensor(1.2470, grad_fn=<MeanBackward1>) 51500
tensor(0.9010, grad_fn=<MeanBackward1>) 51600
tensor(0.7890, grad_fn=<MeanBackward1>) 51700
tensor(1.0196, grad_fn=<MeanBackward1>) 51800
tensor(1.4904, grad_fn=<MeanBackward1>) 51900
tensor(0.7664, grad_fn=<MeanBackward1>) 52000
tensor(1.3363, grad_fn=<MeanBackward1>) 52100
tensor(1.5873, grad_fn=<MeanBackward1>) 52200
tensor(1.9503, grad_fn=<MeanBackward1>) 52300
tensor(0.8780, grad_fn=<MeanBackward1>) 52400
tensor(0.9867, grad_fn=<MeanBackward1>) 52500
tensor(1.7245, grad_fn=<MeanBackward1>) 52600
tensor(1.8347, grad_fn=<MeanBackward1>) 52700
tensor(1.6404, grad_fn=<MeanBackward1>) 52800
tensor(0.9528, grad_fn=<MeanBackward1>) 52900
tensor(2.5228, grad_fn=<MeanBackward1>) 53000
tensor(0.9638, grad_fn=<MeanBackward1>) 53100
tensor(2.9022, grad_fn=<MeanBackward1>) 53200
tensor(1.5953, grad_fn=<MeanBackward1>) 53300
tensor(1.3456, grad_fn=<MeanBackward1>) 53400
tensor(1.3078, grad_fn=<MeanBackward1>) 53500
tensor(1.5854, grad_fn=<MeanBackward1>) 53600
tensor(2.6588, grad_fn=<MeanBackward1>) 53700
tensor(1.0870, grad_fn=<MeanBackward1>) 53800
tensor(1.1336, grad_fn=<MeanBackward1>) 53900
tensor(0.6537, grad_fn=<MeanBackward1>) 54000
tensor(0.9814, grad_fn=<MeanBackward1>) 54100
tensor(2.4579, grad_fn=<MeanBackward1>) 54200
tensor(1.0107, grad_fn=<MeanBackward1>) 54300
tensor(1.8623, grad_fn=<MeanBackward1>) 54400
tensor(1.7284, grad_fn=<MeanBackward1>) 54500
tensor(3.3420, grad_fn=<MeanBackward1>) 54600
tensor(1.9178, grad_fn=<MeanBackward1>) 54700
tensor(1.6652, grad_fn=<MeanBackward1>) 54800
tensor(1.9228, grad_fn=<MeanBackward1>) 54900
tensor(1.2131, grad_fn=<MeanBackward1>) 55000
tensor(1.0735, grad_fn=<MeanBackward1>) 55100
tensor(5.1757, grad_fn=<MeanBackward1>) 55200
tensor(1.1247, grad_fn=<MeanBackward1>) 55300
tensor(2.2258, grad_fn=<MeanBackward1>) 55400
tensor(2.0589, grad_fn=<MeanBackward1>) 55500
tensor(2.0165, grad_fn=<MeanBackward1>) 55600
tensor(1.5460, grad_fn=<MeanBackward1>) 55700
tensor(1.4572, grad_fn=<MeanBackward1>) 55800
tensor(1.6115, grad_fn=<MeanBackward1>) 55900
tensor(1.5667, grad_fn=<MeanBackward1>) 56000
tensor(1.0389, grad_fn=<MeanBackward1>) 56100
tensor(1.1163, grad_fn=<MeanBackward1>) 56200
tensor(4.3771, grad_fn=<MeanBackward1>) 56300
tensor(2.0650, grad_fn=<MeanBackward1>) 56400
tensor(2.1196, grad_fn=<MeanBackward1>) 56500
tensor(1.0894, grad_fn=<MeanBackward1>) 56600
tensor(1.1824, grad_fn=<MeanBackward1>) 56700
tensor(1.0856, grad_fn=<MeanBackward1>) 56800
tensor(1.1985, grad_fn=<MeanBackward1>) 56900
tensor(1.6276, grad_fn=<MeanBackward1>) 57000
tensor(1.2608, grad_fn=<MeanBackward1>) 57100
tensor(1.4338, grad_fn=<MeanBackward1>) 57200
tensor(1.8523, grad_fn=<MeanBackward1>) 57300
tensor(1.5672, grad_fn=<MeanBackward1>) 57400
tensor(0.7725, grad_fn=<MeanBackward1>) 57500
tensor(0.9183, grad_fn=<MeanBackward1>) 57600
tensor(1.2629, grad_fn=<MeanBackward1>) 57700
tensor(1.9622, grad_fn=<MeanBackward1>) 57800
tensor(2.3318, grad_fn=<MeanBackward1>) 57900
tensor(1.1309, grad_fn=<MeanBackward1>) 58000
tensor(2.3040, grad_fn=<MeanBackward1>) 58100
tensor(0.9209, grad_fn=<MeanBackward1>) 58200
tensor(0.8863, grad_fn=<MeanBackward1>) 58300
tensor(2.9745, grad_fn=<MeanBackward1>) 58400
tensor(0.9129, grad_fn=<MeanBackward1>) 58500
tensor(1.1093, grad_fn=<MeanBackward1>) 58600
tensor(0.7889, grad_fn=<MeanBackward1>) 58700
tensor(1.5058, grad_fn=<MeanBackward1>) 58800
tensor(1.3671, grad_fn=<MeanBackward1>) 58900
tensor(1.3204, grad_fn=<MeanBackward1>) 59000
tensor(1.0470, grad_fn=<MeanBackward1>) 59100
tensor(1.7712, grad_fn=<MeanBackward1>) 59200
tensor(1.0587, grad_fn=<MeanBackward1>) 59300
tensor(5.5727, grad_fn=<MeanBackward1>) 59400
tensor(0.9853, grad_fn=<MeanBackward1>) 59500
tensor(2.8273, grad_fn=<MeanBackward1>) 59600
tensor(1.1014, grad_fn=<MeanBackward1>) 59700
tensor(2.6780, grad_fn=<MeanBackward1>) 59800
tensor(1.0190, grad_fn=<MeanBackward1>) 59900
tensor(2.5951, grad_fn=<MeanBackward1>) 60000
tensor(0.9685, grad_fn=<MeanBackward1>) 60100
tensor(0.9578, grad_fn=<MeanBackward1>) 60200
tensor(0.9737, grad_fn=<MeanBackward1>) 60300
tensor(1.5518, grad_fn=<MeanBackward1>) 60400
tensor(1.6410, grad_fn=<MeanBackward1>) 60500
tensor(0.5432, grad_fn=<MeanBackward1>) 60600
tensor(1.3665, grad_fn=<MeanBackward1>) 60700
tensor(1.7392, grad_fn=<MeanBackward1>) 60800
tensor(1.7122, grad_fn=<MeanBackward1>) 60900
tensor(0.9648, grad_fn=<MeanBackward1>) 61000
tensor(0.8928, grad_fn=<MeanBackward1>) 61100
tensor(1.9337, grad_fn=<MeanBackward1>) 61200
tensor(1.3898, grad_fn=<MeanBackward1>) 61300
tensor(1.1161, grad_fn=<MeanBackward1>) 61400
tensor(1.5173, grad_fn=<MeanBackward1>) 61500
tensor(1.6713, grad_fn=<MeanBackward1>) 61600
tensor(0.7701, grad_fn=<MeanBackward1>) 61700
tensor(1.3227, grad_fn=<MeanBackward1>) 61800
tensor(2.6576, grad_fn=<MeanBackward1>) 61900
tensor(1.6377, grad_fn=<MeanBackward1>) 62000
tensor(2.5085, grad_fn=<MeanBackward1>) 62100
tensor(1.4345, grad_fn=<MeanBackward1>) 62200
tensor(2.5023, grad_fn=<MeanBackward1>) 62300
tensor(1.2957, grad_fn=<MeanBackward1>) 62400
tensor(1.1817, grad_fn=<MeanBackward1>) 62500
tensor(1.6949, grad_fn=<MeanBackward1>) 62600
tensor(1.5341, grad_fn=<MeanBackward1>) 62700
tensor(1.3942, grad_fn=<MeanBackward1>) 62800
tensor(1.3371, grad_fn=<MeanBackward1>) 62900
tensor(0.7857, grad_fn=<MeanBackward1>) 63000
tensor(1.1005, grad_fn=<MeanBackward1>) 63100
tensor(1.0273, grad_fn=<MeanBackward1>) 63200
tensor(1.8099, grad_fn=<MeanBackward1>) 63300
tensor(1.5456, grad_fn=<MeanBackward1>) 63400
tensor(1.2871, grad_fn=<MeanBackward1>) 63500
tensor(1.4838, grad_fn=<MeanBackward1>) 63600
tensor(1.3678, grad_fn=<MeanBackward1>) 63700
tensor(1.3847, grad_fn=<MeanBackward1>) 63800
tensor(1.0741, grad_fn=<MeanBackward1>) 63900
tensor(1.1968, grad_fn=<MeanBackward1>) 64000
tensor(1.3232, grad_fn=<MeanBackward1>) 64100
tensor(1.0306, grad_fn=<MeanBackward1>) 64200
tensor(1.3210, grad_fn=<MeanBackward1>) 64300
tensor(1.7136, grad_fn=<MeanBackward1>) 64400
tensor(0.9345, grad_fn=<MeanBackward1>) 64500
tensor(1.4247, grad_fn=<MeanBackward1>) 64600
tensor(1.6396, grad_fn=<MeanBackward1>) 64700
tensor(1.2889, grad_fn=<MeanBackward1>) 64800
tensor(1.3252, grad_fn=<MeanBackward1>) 64900
tensor(0.9573, grad_fn=<MeanBackward1>) 65000
tensor(2.3122, grad_fn=<MeanBackward1>) 65100
tensor(0.8831, grad_fn=<MeanBackward1>) 65200
tensor(1.3171, grad_fn=<MeanBackward1>) 65300
tensor(1.1650, grad_fn=<MeanBackward1>) 65400
tensor(1.6559, grad_fn=<MeanBackward1>) 65500
tensor(3.2218, grad_fn=<MeanBackward1>) 65600
tensor(1.6441, grad_fn=<MeanBackward1>) 65700
tensor(1.8191, grad_fn=<MeanBackward1>) 65800
tensor(0.8908, grad_fn=<MeanBackward1>) 65900
tensor(1.8998, grad_fn=<MeanBackward1>) 66000
tensor(2.5691, grad_fn=<MeanBackward1>) 66100
tensor(0.6543, grad_fn=<MeanBackward1>) 66200
tensor(2.0949, grad_fn=<MeanBackward1>) 66300
tensor(1.7865, grad_fn=<MeanBackward1>) 66400
tensor(2.6472, grad_fn=<MeanBackward1>) 66500
tensor(3.9146, grad_fn=<MeanBackward1>) 66600
tensor(2.8452, grad_fn=<MeanBackward1>) 66700
tensor(1.1501, grad_fn=<MeanBackward1>) 66800
tensor(1.1720, grad_fn=<MeanBackward1>) 66900
tensor(0.9871, grad_fn=<MeanBackward1>) 67000
tensor(4.6660, grad_fn=<MeanBackward1>) 67100
tensor(2.2949, grad_fn=<MeanBackward1>) 67200
tensor(0.9087, grad_fn=<MeanBackward1>) 67300
tensor(1.6164, grad_fn=<MeanBackward1>) 67400
tensor(3.6474, grad_fn=<MeanBackward1>) 67500
tensor(4.2704, grad_fn=<MeanBackward1>) 67600
tensor(1.4906, grad_fn=<MeanBackward1>) 67700
tensor(1.2165, grad_fn=<MeanBackward1>) 67800
tensor(4.5008, grad_fn=<MeanBackward1>) 67900
tensor(2.0304, grad_fn=<MeanBackward1>) 68000
tensor(3.4986, grad_fn=<MeanBackward1>) 68100
tensor(1.6304, grad_fn=<MeanBackward1>) 68200
tensor(1.1587, grad_fn=<MeanBackward1>) 68300
tensor(0.7128, grad_fn=<MeanBackward1>) 68400
tensor(1.3222, grad_fn=<MeanBackward1>) 68500
tensor(1.4315, grad_fn=<MeanBackward1>) 68600
tensor(1.3639, grad_fn=<MeanBackward1>) 68700
tensor(1.5736, grad_fn=<MeanBackward1>) 68800
tensor(1.1893, grad_fn=<MeanBackward1>) 68900
tensor(1.6228, grad_fn=<MeanBackward1>) 69000
tensor(1.8190, grad_fn=<MeanBackward1>) 69100
tensor(1.4200, grad_fn=<MeanBackward1>) 69200
tensor(1.3920, grad_fn=<MeanBackward1>) 69300
tensor(2.3870, grad_fn=<MeanBackward1>) 69400
tensor(1.0142, grad_fn=<MeanBackward1>) 69500
tensor(1.8092, grad_fn=<MeanBackward1>) 69600
tensor(1.4381, grad_fn=<MeanBackward1>) 69700
tensor(1.1028, grad_fn=<MeanBackward1>) 69800
tensor(1.1607, grad_fn=<MeanBackward1>) 69900
tensor(0.8443, grad_fn=<MeanBackward1>) 70000
tensor(1.0765, grad_fn=<MeanBackward1>) 70100
tensor(1.4659, grad_fn=<MeanBackward1>) 70200
tensor(1.2331, grad_fn=<MeanBackward1>) 70300
tensor(1.7575, grad_fn=<MeanBackward1>) 70400
tensor(2.0912, grad_fn=<MeanBackward1>) 70500
tensor(1.3668, grad_fn=<MeanBackward1>) 70600
tensor(1.4813, grad_fn=<MeanBackward1>) 70700
tensor(2.3394, grad_fn=<MeanBackward1>) 70800
tensor(1.8102, grad_fn=<MeanBackward1>) 70900
tensor(3.0972, grad_fn=<MeanBackward1>) 71000
tensor(1.0742, grad_fn=<MeanBackward1>) 71100
tensor(1.0864, grad_fn=<MeanBackward1>) 71200
tensor(1.3984, grad_fn=<MeanBackward1>) 71300
tensor(1.5870, grad_fn=<MeanBackward1>) 71400
tensor(2.1682, grad_fn=<MeanBackward1>) 71500
tensor(1.4959, grad_fn=<MeanBackward1>) 71600
tensor(0.9245, grad_fn=<MeanBackward1>) 71700
tensor(1.9815, grad_fn=<MeanBackward1>) 71800
tensor(1.1072, grad_fn=<MeanBackward1>) 71900
tensor(3.9864, grad_fn=<MeanBackward1>) 72000
tensor(1.6816, grad_fn=<MeanBackward1>) 72100
tensor(0.8858, grad_fn=<MeanBackward1>) 72200
tensor(1.1425, grad_fn=<MeanBackward1>) 72300
tensor(1.3021, grad_fn=<MeanBackward1>) 72400
tensor(10.6917, grad_fn=<MeanBackward1>) 72500
tensor(2.1698, grad_fn=<MeanBackward1>) 72600
tensor(1.8471, grad_fn=<MeanBackward1>) 72700
tensor(0.7013, grad_fn=<MeanBackward1>) 72800
tensor(1.0014, grad_fn=<MeanBackward1>) 72900
tensor(1.3035, grad_fn=<MeanBackward1>) 73000
tensor(1.0209, grad_fn=<MeanBackward1>) 73100
tensor(2.1427, grad_fn=<MeanBackward1>) 73200
tensor(0.9791, grad_fn=<MeanBackward1>) 73300
tensor(3.2212, grad_fn=<MeanBackward1>) 73400
tensor(1.0894, grad_fn=<MeanBackward1>) 73500
tensor(2.8993, grad_fn=<MeanBackward1>) 73600
tensor(6.0596, grad_fn=<MeanBackward1>) 73700
tensor(1.5920, grad_fn=<MeanBackward1>) 73800
tensor(1.1950, grad_fn=<MeanBackward1>) 73900
tensor(1.6047, grad_fn=<MeanBackward1>) 74000
tensor(1.1806, grad_fn=<MeanBackward1>) 74100
tensor(0.9019, grad_fn=<MeanBackward1>) 74200
tensor(1.1058, grad_fn=<MeanBackward1>) 74300
tensor(2.2899, grad_fn=<MeanBackward1>) 74400
tensor(1.3639, grad_fn=<MeanBackward1>) 74500
tensor(1.0189, grad_fn=<MeanBackward1>) 74600
tensor(1.6121, grad_fn=<MeanBackward1>) 74700
tensor(1.5351, grad_fn=<MeanBackward1>) 74800
tensor(1.7385, grad_fn=<MeanBackward1>) 74900
tensor(0.7835, grad_fn=<MeanBackward1>) 75000
tensor(1.1560, grad_fn=<MeanBackward1>) 75100
tensor(2.6794, grad_fn=<MeanBackward1>) 75200
tensor(1.3874, grad_fn=<MeanBackward1>) 75300
tensor(3.4199, grad_fn=<MeanBackward1>) 75400
tensor(1.4676, grad_fn=<MeanBackward1>) 75500
tensor(3.0621, grad_fn=<MeanBackward1>) 75600
tensor(0.9852, grad_fn=<MeanBackward1>) 75700
tensor(1.0185, grad_fn=<MeanBackward1>) 75800
tensor(1.1622, grad_fn=<MeanBackward1>) 75900
tensor(1.5017, grad_fn=<MeanBackward1>) 76000
tensor(0.9384, grad_fn=<MeanBackward1>) 76100
tensor(1.2401, grad_fn=<MeanBackward1>) 76200
tensor(0.9929, grad_fn=<MeanBackward1>) 76300
tensor(1.4436, grad_fn=<MeanBackward1>) 76400
tensor(1.4845, grad_fn=<MeanBackward1>) 76500
tensor(0.8262, grad_fn=<MeanBackward1>) 76600
tensor(2.2328, grad_fn=<MeanBackward1>) 76700
tensor(1.7520, grad_fn=<MeanBackward1>) 76800
tensor(0.9928, grad_fn=<MeanBackward1>) 76900
tensor(0.7976, grad_fn=<MeanBackward1>) 77000
tensor(2.6253, grad_fn=<MeanBackward1>) 77100
tensor(1.0384, grad_fn=<MeanBackward1>) 77200
tensor(1.3404, grad_fn=<MeanBackward1>) 77300
tensor(2.5915, grad_fn=<MeanBackward1>) 77400
tensor(0.8787, grad_fn=<MeanBackward1>) 77500
tensor(1.2113, grad_fn=<MeanBackward1>) 77600
tensor(1.2010, grad_fn=<MeanBackward1>) 77700
tensor(1.7944, grad_fn=<MeanBackward1>) 77800
tensor(0.9147, grad_fn=<MeanBackward1>) 77900
tensor(2.8875, grad_fn=<MeanBackward1>) 78000
tensor(1.7411, grad_fn=<MeanBackward1>) 78100
tensor(0.9927, grad_fn=<MeanBackward1>) 78200
tensor(0.8756, grad_fn=<MeanBackward1>) 78300
tensor(1.0451, grad_fn=<MeanBackward1>) 78400
tensor(1.0131, grad_fn=<MeanBackward1>) 78500
tensor(1.1498, grad_fn=<MeanBackward1>) 78600
tensor(1.0495, grad_fn=<MeanBackward1>) 78700
tensor(2.2159, grad_fn=<MeanBackward1>) 78800
tensor(1.2943, grad_fn=<MeanBackward1>) 78900
tensor(1.1006, grad_fn=<MeanBackward1>) 79000
tensor(1.0238, grad_fn=<MeanBackward1>) 79100
tensor(2.1834, grad_fn=<MeanBackward1>) 79200
tensor(1.7636, grad_fn=<MeanBackward1>) 79300
tensor(0.8581, grad_fn=<MeanBackward1>) 79400
tensor(2.9055, grad_fn=<MeanBackward1>) 79500
tensor(1.9904, grad_fn=<MeanBackward1>) 79600
tensor(1.0975, grad_fn=<MeanBackward1>) 79700
tensor(3.6417, grad_fn=<MeanBackward1>) 79800
tensor(0.9896, grad_fn=<MeanBackward1>) 79900
tensor(0.8167, grad_fn=<MeanBackward1>) 80000
tensor(1.2289, grad_fn=<MeanBackward1>) 80100
tensor(2.1589, grad_fn=<MeanBackward1>) 80200
tensor(1.9723, grad_fn=<MeanBackward1>) 80300
tensor(1.3042, grad_fn=<MeanBackward1>) 80400
tensor(2.9993, grad_fn=<MeanBackward1>) 80500
tensor(1.1522, grad_fn=<MeanBackward1>) 80600
tensor(0.9880, grad_fn=<MeanBackward1>) 80700
tensor(1.4421, grad_fn=<MeanBackward1>) 80800
tensor(0.9218, grad_fn=<MeanBackward1>) 80900
tensor(0.6882, grad_fn=<MeanBackward1>) 81000
tensor(1.6872, grad_fn=<MeanBackward1>) 81100
tensor(0.9975, grad_fn=<MeanBackward1>) 81200
tensor(1.4527, grad_fn=<MeanBackward1>) 81300
tensor(6.2265, grad_fn=<MeanBackward1>) 81400
tensor(1.8287, grad_fn=<MeanBackward1>) 81500
tensor(1.0506, grad_fn=<MeanBackward1>) 81600
tensor(1.5099, grad_fn=<MeanBackward1>) 81700
tensor(2.4802, grad_fn=<MeanBackward1>) 81800
tensor(2.3039, grad_fn=<MeanBackward1>) 81900
tensor(4.6577, grad_fn=<MeanBackward1>) 82000
tensor(0.8941, grad_fn=<MeanBackward1>) 82100
tensor(0.8181, grad_fn=<MeanBackward1>) 82200
tensor(0.9786, grad_fn=<MeanBackward1>) 82300
tensor(1.4155, grad_fn=<MeanBackward1>) 82400
tensor(1.5982, grad_fn=<MeanBackward1>) 82500
tensor(1.0244, grad_fn=<MeanBackward1>) 82600
tensor(0.8964, grad_fn=<MeanBackward1>) 82700
tensor(0.8239, grad_fn=<MeanBackward1>) 82800
tensor(1.1353, grad_fn=<MeanBackward1>) 82900
tensor(1.3868, grad_fn=<MeanBackward1>) 83000
tensor(1.1336, grad_fn=<MeanBackward1>) 83100
tensor(1.6470, grad_fn=<MeanBackward1>) 83200
tensor(0.8891, grad_fn=<MeanBackward1>) 83300
tensor(0.9407, grad_fn=<MeanBackward1>) 83400
tensor(0.9353, grad_fn=<MeanBackward1>) 83500
tensor(1.6220, grad_fn=<MeanBackward1>) 83600
tensor(1.4945, grad_fn=<MeanBackward1>) 83700
tensor(0.9160, grad_fn=<MeanBackward1>) 83800
tensor(1.6111, grad_fn=<MeanBackward1>) 83900
tensor(7.8721, grad_fn=<MeanBackward1>) 84000
tensor(1.0942, grad_fn=<MeanBackward1>) 84100
tensor(1.0100, grad_fn=<MeanBackward1>) 84200
tensor(1.6202, grad_fn=<MeanBackward1>) 84300
tensor(1.5975, grad_fn=<MeanBackward1>) 84400
tensor(1.1036, grad_fn=<MeanBackward1>) 84500
tensor(2.2970, grad_fn=<MeanBackward1>) 84600
tensor(2.2227, grad_fn=<MeanBackward1>) 84700
tensor(1.4351, grad_fn=<MeanBackward1>) 84800
tensor(2.2143, grad_fn=<MeanBackward1>) 84900
tensor(1.2788, grad_fn=<MeanBackward1>) 85000
tensor(1.6195, grad_fn=<MeanBackward1>) 85100
tensor(1.0329, grad_fn=<MeanBackward1>) 85200
tensor(1.5891, grad_fn=<MeanBackward1>) 85300
tensor(1.2639, grad_fn=<MeanBackward1>) 85400
tensor(1.1364, grad_fn=<MeanBackward1>) 85500
tensor(1.1443, grad_fn=<MeanBackward1>) 85600
tensor(1.7643, grad_fn=<MeanBackward1>) 85700
tensor(0.8935, grad_fn=<MeanBackward1>) 85800
tensor(2.0328, grad_fn=<MeanBackward1>) 85900
tensor(1.7709, grad_fn=<MeanBackward1>) 86000
tensor(1.3327, grad_fn=<MeanBackward1>) 86100
tensor(2.8789, grad_fn=<MeanBackward1>) 86200
tensor(1.6970, grad_fn=<MeanBackward1>) 86300
tensor(1.5024, grad_fn=<MeanBackward1>) 86400
tensor(1.6683, grad_fn=<MeanBackward1>) 86500
tensor(1.7036, grad_fn=<MeanBackward1>) 86600
tensor(1.2115, grad_fn=<MeanBackward1>) 86700
tensor(1.0009, grad_fn=<MeanBackward1>) 86800
tensor(1.1160, grad_fn=<MeanBackward1>) 86900
tensor(0.9124, grad_fn=<MeanBackward1>) 87000
tensor(4.1687, grad_fn=<MeanBackward1>) 87100
tensor(1.4794, grad_fn=<MeanBackward1>) 87200
tensor(1.1822, grad_fn=<MeanBackward1>) 87300
tensor(4.3008, grad_fn=<MeanBackward1>) 87400
tensor(1.0491, grad_fn=<MeanBackward1>) 87500
tensor(2.3330, grad_fn=<MeanBackward1>) 87600
tensor(1.0661, grad_fn=<MeanBackward1>) 87700
tensor(2.2993, grad_fn=<MeanBackward1>) 87800
tensor(2.8478, grad_fn=<MeanBackward1>) 87900
tensor(0.8358, grad_fn=<MeanBackward1>) 88000
tensor(1.7028, grad_fn=<MeanBackward1>) 88100
tensor(1.0412, grad_fn=<MeanBackward1>) 88200
tensor(2.8149, grad_fn=<MeanBackward1>) 88300
tensor(1.4392, grad_fn=<MeanBackward1>) 88400
tensor(1.8836, grad_fn=<MeanBackward1>) 88500
tensor(0.6706, grad_fn=<MeanBackward1>) 88600
tensor(1.7598, grad_fn=<MeanBackward1>) 88700
tensor(2.0570, grad_fn=<MeanBackward1>) 88800
tensor(1.4866, grad_fn=<MeanBackward1>) 88900
tensor(1.5488, grad_fn=<MeanBackward1>) 89000
tensor(1.0516, grad_fn=<MeanBackward1>) 89100
tensor(1.2639, grad_fn=<MeanBackward1>) 89200
tensor(1.6691, grad_fn=<MeanBackward1>) 89300
tensor(1.2099, grad_fn=<MeanBackward1>) 89400
tensor(0.8462, grad_fn=<MeanBackward1>) 89500
tensor(3.4279, grad_fn=<MeanBackward1>) 89600
tensor(1.2136, grad_fn=<MeanBackward1>) 89700
tensor(1.4129, grad_fn=<MeanBackward1>) 89800
tensor(1.0010, grad_fn=<MeanBackward1>) 89900
tensor(1.5258, grad_fn=<MeanBackward1>) 90000
tensor(1.9182, grad_fn=<MeanBackward1>) 90100
tensor(0.8445, grad_fn=<MeanBackward1>) 90200
tensor(0.7822, grad_fn=<MeanBackward1>) 90300
tensor(0.8052, grad_fn=<MeanBackward1>) 90400
tensor(1.2162, grad_fn=<MeanBackward1>) 90500
tensor(0.7892, grad_fn=<MeanBackward1>) 90600
tensor(1.1311, grad_fn=<MeanBackward1>) 90700
tensor(1.5551, grad_fn=<MeanBackward1>) 90800
tensor(1.1138, grad_fn=<MeanBackward1>) 90900
tensor(1.6147, grad_fn=<MeanBackward1>) 91000
tensor(1.3296, grad_fn=<MeanBackward1>) 91100
