Loading miniconda version 22.11.1-1
DenoisingModel(
  (fc1): Linear(in_features=3, out_features=32, bias=True)
  (activation1): cosineact()
  (fc2): Linear(in_features=32, out_features=32, bias=True)
  (activation2): GELU(approximate='none')
  (fc3): Linear(in_features=32, out_features=3, bias=True)
  (activation3): GELU(approximate='none')
  (fc4): Linear(in_features=3, out_features=32, bias=True)
  (activation4): GELU(approximate='none')
  (fc5): Linear(in_features=32, out_features=32, bias=True)
  (activation5): GELU(approximate='none')
  (fc6): Linear(in_features=32, out_features=3, bias=True)
  (activation6): GELU(approximate='none')
  (fc7): Linear(in_features=3, out_features=32, bias=True)
  (activation7): GELU(approximate='none')
  (fc8): Linear(in_features=32, out_features=32, bias=True)
  (activation8): GELU(approximate='none')
  (fc9): Linear(in_features=32, out_features=2, bias=True)
)
tensor(204.9421, grad_fn=<AddBackward0>) 0
tensor(231.3189, grad_fn=<AddBackward0>) 13100
tensor(173.4393, grad_fn=<AddBackward0>) 13200
tensor(311.5840, grad_fn=<AddBackward0>) 13300
tensor(170.5895, grad_fn=<AddBackward0>) 13400
tensor(212.9775, grad_fn=<AddBackward0>) 13500
tensor(452.9703, grad_fn=<AddBackward0>) 13600
tensor(334.1239, grad_fn=<AddBackward0>) 13700
tensor(227.1158, grad_fn=<AddBackward0>) 13800
tensor(226.2910, grad_fn=<AddBackward0>) 13900
tensor(299.1781, grad_fn=<AddBackward0>) 14000
tensor(308.6674, grad_fn=<AddBackward0>) 14100
tensor(205.1910, grad_fn=<AddBackward0>) 14200
tensor(233.3577, grad_fn=<AddBackward0>) 14300
tensor(210.1216, grad_fn=<AddBackward0>) 14400
tensor(212.5012, grad_fn=<AddBackward0>) 14500
tensor(171.1610, grad_fn=<AddBackward0>) 14600
tensor(309.7539, grad_fn=<AddBackward0>) 14700
tensor(263.1482, grad_fn=<AddBackward0>) 14800
tensor(353.5641, grad_fn=<AddBackward0>) 14900
tensor(318.4315, grad_fn=<AddBackward0>) 15000
tensor(231.0015, grad_fn=<AddBackward0>) 15100
tensor(376.5389, grad_fn=<AddBackward0>) 15200
tensor(223.3640, grad_fn=<AddBackward0>) 15300
tensor(446.9638, grad_fn=<AddBackward0>) 15400
tensor(240.5428, grad_fn=<AddBackward0>) 15500
tensor(365.2748, grad_fn=<AddBackward0>) 15600
tensor(232.1345, grad_fn=<AddBackward0>) 15700
tensor(335.3703, grad_fn=<AddBackward0>) 15800
tensor(280.7148, grad_fn=<AddBackward0>) 15900
tensor(244.4511, grad_fn=<AddBackward0>) 16000
tensor(483.7547, grad_fn=<AddBackward0>) 16100
tensor(140.2945, grad_fn=<AddBackward0>) 16200
tensor(267.5273, grad_fn=<AddBackward0>) 16300
tensor(287.3990, grad_fn=<AddBackward0>) 16400
tensor(317.7171, grad_fn=<AddBackward0>) 16500
tensor(252.0219, grad_fn=<AddBackward0>) 16600
tensor(336.6289, grad_fn=<AddBackward0>) 16700
tensor(257.1377, grad_fn=<AddBackward0>) 16800
tensor(210.7870, grad_fn=<AddBackward0>) 16900
tensor(262.0741, grad_fn=<AddBackward0>) 17000
tensor(346.5201, grad_fn=<AddBackward0>) 17100
tensor(279.1079, grad_fn=<AddBackward0>) 17200
tensor(302.7881, grad_fn=<AddBackward0>) 17300
tensor(281.8430, grad_fn=<AddBackward0>) 17400
tensor(228.7784, grad_fn=<AddBackward0>) 17500
tensor(377.9496, grad_fn=<AddBackward0>) 17600
tensor(351.4952, grad_fn=<AddBackward0>) 17700
tensor(324.7471, grad_fn=<AddBackward0>) 17800
tensor(334.1332, grad_fn=<AddBackward0>) 17900
tensor(362.1938, grad_fn=<AddBackward0>) 18000
tensor(176.5687, grad_fn=<AddBackward0>) 18100
tensor(277.0527, grad_fn=<AddBackward0>) 18200
tensor(225.2413, grad_fn=<AddBackward0>) 18300
tensor(214.9981, grad_fn=<AddBackward0>) 18400
tensor(121.1176, grad_fn=<AddBackward0>) 18500
tensor(284.7527, grad_fn=<AddBackward0>) 18600
tensor(144.1997, grad_fn=<AddBackward0>) 18700
tensor(225.1219, grad_fn=<AddBackward0>) 18800
tensor(234.6105, grad_fn=<AddBackward0>) 18900
tensor(536.5081, grad_fn=<AddBackward0>) 19000
tensor(358.8727, grad_fn=<AddBackward0>) 19100
tensor(300.0323, grad_fn=<AddBackward0>) 19200
tensor(158.9029, grad_fn=<AddBackward0>) 19300
tensor(315.6876, grad_fn=<AddBackward0>) 19400
tensor(497.6142, grad_fn=<AddBackward0>) 19500
tensor(279.8712, grad_fn=<AddBackward0>) 19600
tensor(354.8410, grad_fn=<AddBackward0>) 19700
tensor(230.6290, grad_fn=<AddBackward0>) 19800
tensor(323.7172, grad_fn=<AddBackward0>) 19900
tensor(286.4650, grad_fn=<AddBackward0>) 20000
tensor(295.8591, grad_fn=<AddBackward0>) 20100
tensor(491.9349, grad_fn=<AddBackward0>) 20200
tensor(266.4202, grad_fn=<AddBackward0>) 20300
tensor(212.9925, grad_fn=<AddBackward0>) 20400
tensor(194.6584, grad_fn=<AddBackward0>) 20500
tensor(335.6047, grad_fn=<AddBackward0>) 20600
tensor(242.3560, grad_fn=<AddBackward0>) 20700
tensor(276.5924, grad_fn=<AddBackward0>) 20800
tensor(221.3569, grad_fn=<AddBackward0>) 20900
tensor(240.7642, grad_fn=<AddBackward0>) 21000
tensor(206.3856, grad_fn=<AddBackward0>) 21100
tensor(314.6815, grad_fn=<AddBackward0>) 21200
tensor(183.4853, grad_fn=<AddBackward0>) 21300
tensor(148.6593, grad_fn=<AddBackward0>) 21400
tensor(264.5486, grad_fn=<AddBackward0>) 21500
tensor(256.9822, grad_fn=<AddBackward0>) 21600
tensor(243.4481, grad_fn=<AddBackward0>) 21700
tensor(250.1239, grad_fn=<AddBackward0>) 21800
tensor(223.5868, grad_fn=<AddBackward0>) 21900
tensor(496.5967, grad_fn=<AddBackward0>) 22000
tensor(198.9228, grad_fn=<AddBackward0>) 22100
tensor(222.3944, grad_fn=<AddBackward0>) 22200
tensor(500.8322, grad_fn=<AddBackward0>) 22300
tensor(212.2339, grad_fn=<AddBackward0>) 22400
tensor(279.8542, grad_fn=<AddBackward0>) 22500
tensor(258.0225, grad_fn=<AddBackward0>) 22600
tensor(207.5720, grad_fn=<AddBackward0>) 22700
tensor(342.5199, grad_fn=<AddBackward0>) 22800
tensor(152.8543, grad_fn=<AddBackward0>) 22900
tensor(233.3869, grad_fn=<AddBackward0>) 23000
tensor(164.6474, grad_fn=<AddBackward0>) 23100
tensor(303.0746, grad_fn=<AddBackward0>) 23200
tensor(352.9854, grad_fn=<AddBackward0>) 23300
tensor(352.7410, grad_fn=<AddBackward0>) 23400
tensor(259.2208, grad_fn=<AddBackward0>) 23500
tensor(209.3549, grad_fn=<AddBackward0>) 23600
tensor(336.2732, grad_fn=<AddBackward0>) 23700
tensor(217.9348, grad_fn=<AddBackward0>) 23800
tensor(393.0997, grad_fn=<AddBackward0>) 23900
tensor(249.2600, grad_fn=<AddBackward0>) 24000
tensor(224.9853, grad_fn=<AddBackward0>) 24100
tensor(312.4233, grad_fn=<AddBackward0>) 24200
tensor(205.4137, grad_fn=<AddBackward0>) 24300
tensor(258.8634, grad_fn=<AddBackward0>) 24400
tensor(234.6408, grad_fn=<AddBackward0>) 24500
tensor(217.6357, grad_fn=<AddBackward0>) 24600
tensor(417.0296, grad_fn=<AddBackward0>) 24700
tensor(161.3815, grad_fn=<AddBackward0>) 24800
tensor(331.4301, grad_fn=<AddBackward0>) 24900
tensor(240.5097, grad_fn=<AddBackward0>) 25000
tensor(158.6514, grad_fn=<AddBackward0>) 25100
tensor(192.1328, grad_fn=<AddBackward0>) 25200
tensor(295.2470, grad_fn=<AddBackward0>) 25300
tensor(288.2143, grad_fn=<AddBackward0>) 25400
tensor(227.9423, grad_fn=<AddBackward0>) 25500
tensor(429.0615, grad_fn=<AddBackward0>) 25600
tensor(295.4094, grad_fn=<AddBackward0>) 25700
tensor(312.7380, grad_fn=<AddBackward0>) 25800
tensor(230.2198, grad_fn=<AddBackward0>) 25900
tensor(325.8130, grad_fn=<AddBackward0>) 26000
tensor(393.8570, grad_fn=<AddBackward0>) 26100
tensor(449.3121, grad_fn=<AddBackward0>) 26200
tensor(223.1591, grad_fn=<AddBackward0>) 26300
tensor(283.0631, grad_fn=<AddBackward0>) 26400
tensor(267.7663, grad_fn=<AddBackward0>) 26500
tensor(299.4590, grad_fn=<AddBackward0>) 26600
tensor(182.7045, grad_fn=<AddBackward0>) 26700
tensor(154.2595, grad_fn=<AddBackward0>) 26800
tensor(327.5325, grad_fn=<AddBackward0>) 26900
tensor(263.3697, grad_fn=<AddBackward0>) 27000
tensor(200.5283, grad_fn=<AddBackward0>) 27100
tensor(158.9952, grad_fn=<AddBackward0>) 27200
tensor(419.3942, grad_fn=<AddBackward0>) 27300
tensor(349.7496, grad_fn=<AddBackward0>) 27400
tensor(168.9738, grad_fn=<AddBackward0>) 27500
tensor(402.2910, grad_fn=<AddBackward0>) 27600
tensor(255.1827, grad_fn=<AddBackward0>) 27700
tensor(228.2391, grad_fn=<AddBackward0>) 27800
tensor(195.9030, grad_fn=<AddBackward0>) 27900
tensor(184.5765, grad_fn=<AddBackward0>) 28000
tensor(430.7851, grad_fn=<AddBackward0>) 28100
tensor(315.3363, grad_fn=<AddBackward0>) 28200
tensor(274.4185, grad_fn=<AddBackward0>) 28300
tensor(142.3181, grad_fn=<AddBackward0>) 28400
tensor(475.4454, grad_fn=<AddBackward0>) 28500
tensor(241.9594, grad_fn=<AddBackward0>) 28600
tensor(285.7296, grad_fn=<AddBackward0>) 28700
tensor(314.2242, grad_fn=<AddBackward0>) 28800
tensor(223.7451, grad_fn=<AddBackward0>) 28900
tensor(156.4867, grad_fn=<AddBackward0>) 29000
tensor(255.2546, grad_fn=<AddBackward0>) 29100
tensor(363.4067, grad_fn=<AddBackward0>) 29200
tensor(260.9730, grad_fn=<AddBackward0>) 29300
tensor(164.5128, grad_fn=<AddBackward0>) 29400
tensor(245.9090, grad_fn=<AddBackward0>) 29500
tensor(221.7206, grad_fn=<AddBackward0>) 29600
tensor(200.1242, grad_fn=<AddBackward0>) 29700
tensor(160.8459, grad_fn=<AddBackward0>) 29800
tensor(194.3150, grad_fn=<AddBackward0>) 29900
tensor(700.0366, grad_fn=<AddBackward0>) 30000
tensor(250.7986, grad_fn=<AddBackward0>) 30100
tensor(257.0485, grad_fn=<AddBackward0>) 30200
tensor(358.5495, grad_fn=<AddBackward0>) 30300
tensor(187.8830, grad_fn=<AddBackward0>) 30400
tensor(231.4091, grad_fn=<AddBackward0>) 30500
tensor(192.0962, grad_fn=<AddBackward0>) 30600
tensor(182.3285, grad_fn=<AddBackward0>) 30700
tensor(205.4615, grad_fn=<AddBackward0>) 30800
tensor(261.0739, grad_fn=<AddBackward0>) 30900
tensor(205.8976, grad_fn=<AddBackward0>) 31000
tensor(227.5216, grad_fn=<AddBackward0>) 31100
tensor(368.7814, grad_fn=<AddBackward0>) 31200
tensor(186.6198, grad_fn=<AddBackward0>) 31300
tensor(180.1589, grad_fn=<AddBackward0>) 31400
tensor(270.2644, grad_fn=<AddBackward0>) 31500
tensor(371.2761, grad_fn=<AddBackward0>) 31600
tensor(501.2257, grad_fn=<AddBackward0>) 31700
tensor(335.0273, grad_fn=<AddBackward0>) 31800
tensor(319.9679, grad_fn=<AddBackward0>) 31900
tensor(246.9055, grad_fn=<AddBackward0>) 32000
tensor(263.9573, grad_fn=<AddBackward0>) 32100
tensor(311.2947, grad_fn=<AddBackward0>) 32200
tensor(236.3767, grad_fn=<AddBackward0>) 32300
tensor(191.2567, grad_fn=<AddBackward0>) 32400
tensor(369.2473, grad_fn=<AddBackward0>) 32500
tensor(393.7268, grad_fn=<AddBackward0>) 32600
tensor(414.7478, grad_fn=<AddBackward0>) 32700
tensor(226.8185, grad_fn=<AddBackward0>) 32800
tensor(204.8222, grad_fn=<AddBackward0>) 32900
tensor(283.7655, grad_fn=<AddBackward0>) 33000
tensor(259.5131, grad_fn=<AddBackward0>) 33100
tensor(321.5022, grad_fn=<AddBackward0>) 33200
tensor(306.2394, grad_fn=<AddBackward0>) 33300
tensor(306.9908, grad_fn=<AddBackward0>) 33400
tensor(232.1715, grad_fn=<AddBackward0>) 33500
tensor(251.8726, grad_fn=<AddBackward0>) 33600
tensor(175.9484, grad_fn=<AddBackward0>) 33700
tensor(377.3623, grad_fn=<AddBackward0>) 33800
tensor(228.6747, grad_fn=<AddBackward0>) 33900
tensor(206.4836, grad_fn=<AddBackward0>) 34000
tensor(330.7868, grad_fn=<AddBackward0>) 34100
tensor(164.7113, grad_fn=<AddBackward0>) 34200
tensor(204.6123, grad_fn=<AddBackward0>) 34300
tensor(244.5316, grad_fn=<AddBackward0>) 34400
tensor(195.6573, grad_fn=<AddBackward0>) 34500
tensor(254.3353, grad_fn=<AddBackward0>) 34600
tensor(325.3891, grad_fn=<AddBackward0>) 34700
tensor(489.5359, grad_fn=<AddBackward0>) 34800
tensor(307.5888, grad_fn=<AddBackward0>) 34900
tensor(287.3940, grad_fn=<AddBackward0>) 35000
tensor(248.8000, grad_fn=<AddBackward0>) 35100
tensor(481.1557, grad_fn=<AddBackward0>) 35200
tensor(535.6754, grad_fn=<AddBackward0>) 35300
tensor(274.5324, grad_fn=<AddBackward0>) 35400
tensor(335.3238, grad_fn=<AddBackward0>) 35500
tensor(253.8785, grad_fn=<AddBackward0>) 35600
tensor(283.0359, grad_fn=<AddBackward0>) 35700
tensor(259.7939, grad_fn=<AddBackward0>) 35800
tensor(313.8961, grad_fn=<AddBackward0>) 35900
tensor(195.2062, grad_fn=<AddBackward0>) 36000
tensor(255.0421, grad_fn=<AddBackward0>) 36100
tensor(223.5117, grad_fn=<AddBackward0>) 36200
tensor(253.3995, grad_fn=<AddBackward0>) 36300
tensor(225.4882, grad_fn=<AddBackward0>) 36400
tensor(166.2911, grad_fn=<AddBackward0>) 36500
tensor(210.7046, grad_fn=<AddBackward0>) 36600
tensor(177.5125, grad_fn=<AddBackward0>) 36700
tensor(289.2603, grad_fn=<AddBackward0>) 36800
tensor(228.3510, grad_fn=<AddBackward0>) 36900
tensor(393.2144, grad_fn=<AddBackward0>) 37000
tensor(296.0282, grad_fn=<AddBackward0>) 37100
tensor(228.0637, grad_fn=<AddBackward0>) 37200
tensor(188.2532, grad_fn=<AddBackward0>) 37300
tensor(261.3077, grad_fn=<AddBackward0>) 37400
tensor(381.8232, grad_fn=<AddBackward0>) 37500
tensor(184.7882, grad_fn=<AddBackward0>) 37600
tensor(396.3998, grad_fn=<AddBackward0>) 37700
tensor(260.8238, grad_fn=<AddBackward0>) 37800
tensor(276.8131, grad_fn=<AddBackward0>) 37900
tensor(279.5815, grad_fn=<AddBackward0>) 38000
tensor(199.7971, grad_fn=<AddBackward0>) 38100
tensor(194.8850, grad_fn=<AddBackward0>) 38200
tensor(329.2028, grad_fn=<AddBackward0>) 38300
tensor(194.7011, grad_fn=<AddBackward0>) 38400
tensor(279.0840, grad_fn=<AddBackward0>) 38500
tensor(281.6971, grad_fn=<AddBackward0>) 38600
tensor(245.1879, grad_fn=<AddBackward0>) 38700
tensor(234.7683, grad_fn=<AddBackward0>) 38800
tensor(583.2987, grad_fn=<AddBackward0>) 38900
tensor(287.9726, grad_fn=<AddBackward0>) 39000
tensor(275.1502, grad_fn=<AddBackward0>) 39100
tensor(262.5854, grad_fn=<AddBackward0>) 39200
tensor(314.6091, grad_fn=<AddBackward0>) 39300
tensor(196.5945, grad_fn=<AddBackward0>) 39400
tensor(197.3104, grad_fn=<AddBackward0>) 39500
tensor(226.2261, grad_fn=<AddBackward0>) 39600
tensor(201.6382, grad_fn=<AddBackward0>) 39700
tensor(183.1740, grad_fn=<AddBackward0>) 39800
tensor(251.4248, grad_fn=<AddBackward0>) 39900
tensor(588.5640, grad_fn=<AddBackward0>) 40000
tensor(212.7135, grad_fn=<AddBackward0>) 40100
tensor(248.6654, grad_fn=<AddBackward0>) 40200
tensor(290.3533, grad_fn=<AddBackward0>) 40300
tensor(420.3459, grad_fn=<AddBackward0>) 40400
tensor(193.0731, grad_fn=<AddBackward0>) 40500
tensor(299.2781, grad_fn=<AddBackward0>) 40600
tensor(472.8857, grad_fn=<AddBackward0>) 40700
tensor(180.2511, grad_fn=<AddBackward0>) 40800
tensor(341.6373, grad_fn=<AddBackward0>) 40900
tensor(305.8334, grad_fn=<AddBackward0>) 41000
tensor(228.3246, grad_fn=<AddBackward0>) 41100
tensor(279.6317, grad_fn=<AddBackward0>) 41200
tensor(321.1487, grad_fn=<AddBackward0>) 41300
tensor(176.1059, grad_fn=<AddBackward0>) 41400
tensor(191.2960, grad_fn=<AddBackward0>) 41500
tensor(362.9337, grad_fn=<AddBackward0>) 41600
tensor(222.3118, grad_fn=<AddBackward0>) 41700
tensor(301.0280, grad_fn=<AddBackward0>) 41800
tensor(450.5190, grad_fn=<AddBackward0>) 41900
tensor(466.9216, grad_fn=<AddBackward0>) 42000
tensor(270.3254, grad_fn=<AddBackward0>) 42100
tensor(176.3635, grad_fn=<AddBackward0>) 42200
tensor(297.7049, grad_fn=<AddBackward0>) 42300
tensor(194.3202, grad_fn=<AddBackward0>) 42400
tensor(285.9594, grad_fn=<AddBackward0>) 42500
tensor(224.8983, grad_fn=<AddBackward0>) 42600
tensor(175.8631, grad_fn=<AddBackward0>) 42700
tensor(276.1390, grad_fn=<AddBackward0>) 42800
tensor(288.5302, grad_fn=<AddBackward0>) 42900
tensor(244.4599, grad_fn=<AddBackward0>) 43000
tensor(207.1985, grad_fn=<AddBackward0>) 43100
tensor(245.5307, grad_fn=<AddBackward0>) 43200
tensor(185.6979, grad_fn=<AddBackward0>) 43300
tensor(287.3794, grad_fn=<AddBackward0>) 43400
tensor(154.7737, grad_fn=<AddBackward0>) 43500
tensor(239.5492, grad_fn=<AddBackward0>) 43600
tensor(349.3397, grad_fn=<AddBackward0>) 43700
tensor(254.7426, grad_fn=<AddBackward0>) 43800
tensor(195.9565, grad_fn=<AddBackward0>) 43900
tensor(394.0385, grad_fn=<AddBackward0>) 44000
tensor(280.9484, grad_fn=<AddBackward0>) 44100
tensor(222.1488, grad_fn=<AddBackward0>) 44200
tensor(367.4462, grad_fn=<AddBackward0>) 44300
tensor(375.7994, grad_fn=<AddBackward0>) 44400
tensor(278.2581, grad_fn=<AddBackward0>) 44500
tensor(239.0947, grad_fn=<AddBackward0>) 44600
tensor(192.1365, grad_fn=<AddBackward0>) 44700
tensor(253.1429, grad_fn=<AddBackward0>) 44800
tensor(199.1139, grad_fn=<AddBackward0>) 44900
tensor(415.1101, grad_fn=<AddBackward0>) 45000
tensor(345.5612, grad_fn=<AddBackward0>) 45100
tensor(205.2899, grad_fn=<AddBackward0>) 45200
tensor(489.2889, grad_fn=<AddBackward0>) 45300
tensor(197.3025, grad_fn=<AddBackward0>) 45400
tensor(149.9501, grad_fn=<AddBackward0>) 45500
tensor(297.4398, grad_fn=<AddBackward0>) 45600
tensor(204.5014, grad_fn=<AddBackward0>) 45700
tensor(239.5602, grad_fn=<AddBackward0>) 45800
tensor(236.9565, grad_fn=<AddBackward0>) 45900
tensor(238.3543, grad_fn=<AddBackward0>) 46000
tensor(183.3881, grad_fn=<AddBackward0>) 46100
tensor(246.6356, grad_fn=<AddBackward0>) 46200
tensor(314.8719, grad_fn=<AddBackward0>) 46300
tensor(140.5704, grad_fn=<AddBackward0>) 46400
tensor(296.2781, grad_fn=<AddBackward0>) 46500
tensor(271.6700, grad_fn=<AddBackward0>) 46600
tensor(288.2694, grad_fn=<AddBackward0>) 46700
tensor(246.2916, grad_fn=<AddBackward0>) 46800
tensor(215.3000, grad_fn=<AddBackward0>) 46900
tensor(260.3146, grad_fn=<AddBackward0>) 47000
tensor(199.6426, grad_fn=<AddBackward0>) 47100
tensor(231.8754, grad_fn=<AddBackward0>) 47200
tensor(380.8122, grad_fn=<AddBackward0>) 47300
tensor(203.3161, grad_fn=<AddBackward0>) 47400
tensor(306.9551, grad_fn=<AddBackward0>) 47500
tensor(250.5521, grad_fn=<AddBackward0>) 47600
tensor(453.0856, grad_fn=<AddBackward0>) 47700
tensor(228.1428, grad_fn=<AddBackward0>) 47800
tensor(194.1566, grad_fn=<AddBackward0>) 47900
tensor(369.7410, grad_fn=<AddBackward0>) 48000
tensor(248.7097, grad_fn=<AddBackward0>) 48100
tensor(260.8693, grad_fn=<AddBackward0>) 48200
tensor(206.9041, grad_fn=<AddBackward0>) 48300
tensor(228.4803, grad_fn=<AddBackward0>) 48400
tensor(246.0555, grad_fn=<AddBackward0>) 48500
tensor(292.3146, grad_fn=<AddBackward0>) 48600
tensor(366.0721, grad_fn=<AddBackward0>) 48700
tensor(256.9875, grad_fn=<AddBackward0>) 48800
tensor(231.7448, grad_fn=<AddBackward0>) 48900
tensor(316.6956, grad_fn=<AddBackward0>) 49000
tensor(229.3036, grad_fn=<AddBackward0>) 49100
tensor(485.0040, grad_fn=<AddBackward0>) 49200
tensor(199.2208, grad_fn=<AddBackward0>) 49300
tensor(231.6269, grad_fn=<AddBackward0>) 49400
tensor(268.3377, grad_fn=<AddBackward0>) 49500
tensor(264.3383, grad_fn=<AddBackward0>) 49600
tensor(353.2981, grad_fn=<AddBackward0>) 49700
tensor(469.9313, grad_fn=<AddBackward0>) 49800
tensor(166.5949, grad_fn=<AddBackward0>) 49900
tensor(227.2587, grad_fn=<AddBackward0>) 50000
tensor(190.1130, grad_fn=<AddBackward0>) 50100
tensor(190.7318, grad_fn=<AddBackward0>) 50200
tensor(188.4337, grad_fn=<AddBackward0>) 50300
tensor(201.6367, grad_fn=<AddBackward0>) 50400
tensor(214.9096, grad_fn=<AddBackward0>) 50500
tensor(216.1850, grad_fn=<AddBackward0>) 50600
tensor(318.5348, grad_fn=<AddBackward0>) 50700
tensor(296.5628, grad_fn=<AddBackward0>) 50800
tensor(219.3819, grad_fn=<AddBackward0>) 50900
tensor(179.9755, grad_fn=<AddBackward0>) 51000
tensor(264.6801, grad_fn=<AddBackward0>) 51100
tensor(171.1406, grad_fn=<AddBackward0>) 51200
tensor(248.1156, grad_fn=<AddBackward0>) 51300
tensor(217.5541, grad_fn=<AddBackward0>) 51400
tensor(396.8268, grad_fn=<AddBackward0>) 51500
tensor(222.5282, grad_fn=<AddBackward0>) 51600
tensor(219.7255, grad_fn=<AddBackward0>) 51700
tensor(198.6309, grad_fn=<AddBackward0>) 51800
tensor(208.3779, grad_fn=<AddBackward0>) 51900
tensor(234.2259, grad_fn=<AddBackward0>) 52000
tensor(257.7556, grad_fn=<AddBackward0>) 52100
tensor(180.8659, grad_fn=<AddBackward0>) 52200
tensor(203.5410, grad_fn=<AddBackward0>) 52300
tensor(323.2611, grad_fn=<AddBackward0>) 52400
tensor(388.0619, grad_fn=<AddBackward0>) 52500
tensor(294.2472, grad_fn=<AddBackward0>) 52600
tensor(299.2636, grad_fn=<AddBackward0>) 52700
tensor(325.7076, grad_fn=<AddBackward0>) 52800
tensor(315.6982, grad_fn=<AddBackward0>) 52900
tensor(202.0979, grad_fn=<AddBackward0>) 53000
tensor(250.8486, grad_fn=<AddBackward0>) 53100
tensor(348.5249, grad_fn=<AddBackward0>) 53200
tensor(209.6426, grad_fn=<AddBackward0>) 53300
tensor(153.6864, grad_fn=<AddBackward0>) 53400
tensor(208.7711, grad_fn=<AddBackward0>) 53500
tensor(179.6210, grad_fn=<AddBackward0>) 53600
tensor(208.4020, grad_fn=<AddBackward0>) 53700
tensor(156.6294, grad_fn=<AddBackward0>) 53800
tensor(207.4747, grad_fn=<AddBackward0>) 53900
tensor(358.1418, grad_fn=<AddBackward0>) 54000
tensor(315.5268, grad_fn=<AddBackward0>) 54100
tensor(161.4592, grad_fn=<AddBackward0>) 54200
tensor(392.5275, grad_fn=<AddBackward0>) 54300
tensor(415.1810, grad_fn=<AddBackward0>) 54400
tensor(261.3922, grad_fn=<AddBackward0>) 54500
tensor(297.3303, grad_fn=<AddBackward0>) 54600
tensor(161.7820, grad_fn=<AddBackward0>) 54700
tensor(368.9261, grad_fn=<AddBackward0>) 54800
tensor(399.4229, grad_fn=<AddBackward0>) 54900
tensor(159.1387, grad_fn=<AddBackward0>) 55000
tensor(533.3887, grad_fn=<AddBackward0>) 55100
tensor(243.5586, grad_fn=<AddBackward0>) 55200
tensor(320.3528, grad_fn=<AddBackward0>) 55300
tensor(353.4049, grad_fn=<AddBackward0>) 55400
tensor(210.1374, grad_fn=<AddBackward0>) 55500
tensor(302.2693, grad_fn=<AddBackward0>) 55600
tensor(406.2071, grad_fn=<AddBackward0>) 55700
tensor(260.8317, grad_fn=<AddBackward0>) 55800
tensor(338.1172, grad_fn=<AddBackward0>) 55900
tensor(256.5560, grad_fn=<AddBackward0>) 56000
tensor(322.8643, grad_fn=<AddBackward0>) 56100
tensor(126.1359, grad_fn=<AddBackward0>) 56200
tensor(206.9111, grad_fn=<AddBackward0>) 56300
tensor(252.2541, grad_fn=<AddBackward0>) 56400
tensor(406.9309, grad_fn=<AddBackward0>) 56500
tensor(229.3711, grad_fn=<AddBackward0>) 56600
tensor(264.5544, grad_fn=<AddBackward0>) 56700
tensor(246.9223, grad_fn=<AddBackward0>) 56800
tensor(183.6141, grad_fn=<AddBackward0>) 56900
tensor(312.4987, grad_fn=<AddBackward0>) 57000
tensor(316.2351, grad_fn=<AddBackward0>) 57100
tensor(217.6415, grad_fn=<AddBackward0>) 57200
tensor(205.0465, grad_fn=<AddBackward0>) 57300
tensor(346.9077, grad_fn=<AddBackward0>) 57400
tensor(287.4430, grad_fn=<AddBackward0>) 57500
tensor(137.3318, grad_fn=<AddBackward0>) 57600
tensor(318.1342, grad_fn=<AddBackward0>) 57700
tensor(450.9694, grad_fn=<AddBackward0>) 57800
tensor(280.1123, grad_fn=<AddBackward0>) 57900
tensor(207.4203, grad_fn=<AddBackward0>) 58000
tensor(497.4457, grad_fn=<AddBackward0>) 58100
tensor(307.6815, grad_fn=<AddBackward0>) 58200
tensor(297.1278, grad_fn=<AddBackward0>) 58300
tensor(302.4099, grad_fn=<AddBackward0>) 58400
tensor(214.2302, grad_fn=<AddBackward0>) 58500
tensor(245.2966, grad_fn=<AddBackward0>) 58600
tensor(277.2264, grad_fn=<AddBackward0>) 58700
tensor(254.6754, grad_fn=<AddBackward0>) 58800
tensor(238.4339, grad_fn=<AddBackward0>) 58900
tensor(252.9686, grad_fn=<AddBackward0>) 59000
tensor(288.2602, grad_fn=<AddBackward0>) 59100
tensor(204.7614, grad_fn=<AddBackward0>) 59200
tensor(165.0916, grad_fn=<AddBackward0>) 59300
tensor(266.9597, grad_fn=<AddBackward0>) 59400
tensor(288.8904, grad_fn=<AddBackward0>) 59500
tensor(453.5961, grad_fn=<AddBackward0>) 59600
tensor(203.4052, grad_fn=<AddBackward0>) 59700
tensor(245.7087, grad_fn=<AddBackward0>) 59800
tensor(180.4837, grad_fn=<AddBackward0>) 59900
tensor(293.1220, grad_fn=<AddBackward0>) 60000
tensor(158.6893, grad_fn=<AddBackward0>) 60100
tensor(234.1055, grad_fn=<AddBackward0>) 60200
